ID,Date,Price (GBP),Market Cap (GBP),Total Volume,% 24hr Change,% 7d Change,Class
650,2023-04-30 21:01:59,23359.39772449447,452132500379.2659,11218392957.123907,-0.03,0.24,decrease
651,2023-04-30 22:01:56,23425.614503668294,453553348275.9967,11472081456.710066,0.28,0.06,increase
652,2023-04-30 23:01:45,23412.333014925167,453423950851.4542,11535468797.2885,-0.06,-1.24,decrease
653,2023-05-01 00:00:26,23381.798138427694,452688513041.4163,11711588041.112743,-0.13,-1.13,decrease
654,2023-05-01 01:00:48,23334.611020945264,452034161203.2615,12122220212.480688,-0.2,-1.34,decrease
655,2023-05-01 02:00:46,22971.212992372417,445484893995.7776,13105033389.636353,-1.56,-2.6,decrease
656,2023-05-01 03:00:31,22770.204259580067,441245408729.4474,13891308592.781883,-0.88,-2.55,decrease
657,2023-05-01 04:01:13,22745.20795250091,440744557721.6497,14173516498.688126,-0.11,-2.63,decrease
658,2023-05-01 05:01:46,22736.39421115752,440078517590.44666,14409337841.388708,-0.04,-2.94,decrease
659,2023-05-01 06:01:16,22645.169375729038,438685414067.4872,14859614226.77276,-0.4,-3.28,decrease
660,2023-05-01 07:01:04,22785.51807117248,440742613443.09705,15028235469.40054,0.62,-2.55,increase
661,2023-05-01 08:00:36,22855.058571604117,442435047127.3429,15344228824.996037,0.31,-2.06,increase
662,2023-05-01 09:00:27,22857.819458742146,442552560571.8998,15541380155.465256,0.01,-0.49,increase
663,2023-05-01 10:00:21,22815.422259979903,441514226019.0541,15544734117.190804,-0.19,0.2,decrease
664,2023-05-01 11:01:06,22798.002879200616,441190128271.61536,15465667118.873796,-0.08,0.23,decrease
665,2023-05-01 12:00:26,22807.76959671397,441249880330.321,15457203511.764915,0.04,0.31,increase
666,2023-05-01 13:01:08,22801.43732293807,441268806161.1278,15631149346.771025,-0.03,0.69,decrease
667,2023-05-01 14:00:50,22739.689508644748,441059704867.50616,15735626410.64201,-0.27,-0.2,decrease
668,2023-05-01 15:00:07,22741.901741035686,440181552543.80365,16138358737.600042,0.01,-0.5,increase
669,2023-05-01 16:01:07,22550.22580796042,436626343585.4912,15625275432.571243,-0.84,-1.35,decrease
670,2023-05-01 17:01:06,22715.54486927394,437507910358.2071,15619387042.770475,0.73,-0.44,increase
671,2023-05-01 18:00:53,22653.0661262119,437951411132.0212,15579788267.188232,-0.28,-0.64,decrease
672,2023-05-01 19:00:57,22560.10424858632,436236615394.6621,15475785463.223774,-0.41,-1.09,decrease
673,2023-05-01 20:00:51,22334.06030295124,432349904435.3684,15684480574.075794,-1.0,-2.05,decrease
674,2023-05-01 21:00:10,22205.85856520472,431513643181.6917,15587422885.725204,-0.57,-2.35,decrease
675,2023-05-01 22:00:06,22419.83872498281,433955824595.1332,15740481855.403587,0.96,-1.42,increase
676,2023-05-01 23:00:12,22416.9790712046,434364503682.4613,16058631699.570518,-0.01,-0.59,decrease
677,2023-05-02 00:00:06,22525.573248043787,435983222385.8431,16002017676.31371,0.48,-0.84,increase
678,2023-05-02 01:00:06,22497.33247397229,435947818971.8099,15759954284.080751,-0.13,-0.69,decrease
679,2023-05-02 02:00:03,22402.4076303498,434197861642.4138,14891451909.209764,-0.42,-0.7,decrease
680,2023-05-02 03:00:59,22400.61827682419,433700272483.8389,13978290360.266191,-0.01,0.3,decrease
681,2023-05-02 04:00:59,22425.911767062003,433831757714.5564,13884712776.008856,0.11,0.99,increase
682,2023-05-02 05:00:34,22381.72834896144,433799884579.9772,13724855344.33913,-0.2,-0.17,decrease
683,2023-05-02 06:01:07,22401.33423821113,433357841264.06415,13420237776.36342,0.09,-0.07,increase
684,2023-05-02 07:00:06,22408.23210200592,433635082585.7902,13344464819.127316,0.03,-0.52,increase
685,2023-05-02 08:00:27,22419.12373924148,434066800001.90686,13277542926.674929,0.05,-0.35,increase
686,2023-05-02 09:00:10,22454.434358565748,435182239074.8623,13193886024.967468,0.16,0.23,increase
687,2023-05-02 10:01:12,22465.01335860005,434388612699.04767,13305221757.082142,0.05,0.29,increase
688,2023-05-02 11:00:22,22481.636322855105,435565119149.6318,13359461180.45016,0.07,0.25,increase
689,2023-05-02 12:00:53,22504.629230351275,435678417572.3643,13409899687.736702,0.1,0.55,increase
690,2023-05-02 13:00:38,22589.927417754618,437186632383.38873,13463361617.687551,0.38,0.84,increase
691,2023-05-02 14:00:10,22510.5169933976,435812109110.1007,13593471018.725712,-0.35,0.46,decrease
692,2023-05-02 15:00:43,22824.33179344701,442403258728.8562,14620413991.82856,1.39,1.81,increase
693,2023-05-02 16:00:58,22891.64082058873,445003533558.41,15180460823.011925,0.29,1.95,increase
694,2023-05-02 17:01:22,22825.4855831432,442524493319.17694,14907929427.98524,-0.29,1.6,decrease
695,2023-05-02 18:00:05,22922.160393776063,442773158293.1016,14945398850.745256,0.42,1.96,increase
696,2023-05-02 19:00:03,23037.93734006032,445711523008.11774,15160866834.235523,0.51,2.37,increase
697,2023-05-02 20:00:23,23046.731066545715,446441174236.6565,14864963831.413578,0.04,2.02,increase
698,2023-05-02 21:00:22,23024.07219133358,446153047535.48816,14674462794.815804,-0.1,2.28,decrease
699,2023-05-02 22:00:46,22994.50033735908,445009138566.4038,14231429334.776957,-0.13,0.75,decrease
700,2023-05-02 23:01:45,23078.200504635854,447295943017.6965,14340560646.036137,0.36,0.81,increase
701,2023-05-03 00:01:29,22964.889046013875,444757858629.2787,14184835421.605566,-0.49,0.61,decrease
702,2023-05-03 01:00:03,22927.44381748158,444021029714.5182,14120617437.430807,-0.16,0.02,decrease
703,2023-05-03 02:00:01,22855.54097644552,442659414107.3432,14116150756.224216,-0.31,-0.79,decrease
704,2023-05-03 03:01:18,22841.00656662656,441887612363.7624,14247742333.005816,-0.06,-0.89,decrease
705,2023-05-03 04:00:27,22841.60211802545,442349083962.907,14200782971.8096,0.0,-0.79,increase
706,2023-05-03 05:00:15,22843.57749540113,442016393044.3727,13937013728.29258,0.01,-0.66,increase
707,2023-05-03 06:00:29,22806.75069634813,441695002349.47485,11801030358.185465,-0.16,-1.18,decrease
708,2023-05-03 07:00:05,22893.572551046014,443046239225.268,11298655519.952648,0.38,-0.31,increase
709,2023-05-03 08:00:25,22918.25547481304,443250155114.3501,13927721099.214617,0.11,-0.04,increase
710,2023-05-03 09:00:50,22945.082101937427,444277553361.1613,8007173397.2841425,0.12,0.39,increase
711,2023-05-03 10:00:06,22912.50142456213,443430441983.17,10531183990.143871,-0.14,0.31,decrease
712,2023-05-03 11:00:43,22915.94131880516,443477290562.84576,4809564425.257121,0.02,0.33,increase
713,2023-05-03 12:00:05,22854.121720904088,442494795447.8314,12719953520.667755,-0.27,0.05,decrease
714,2023-05-03 13:01:31,22727.376705176048,440010443727.3025,10505756732.761215,-0.55,-0.35,decrease
715,2023-05-03 14:01:18,22650.851626285374,438780905269.8878,5936718235.308784,-0.34,-1.06,decrease
716,2023-05-03 15:01:02,22560.81239773673,436486826749.6744,14140712654.37796,-0.4,-1.56,decrease
717,2023-05-03 16:01:11,22575.409018390557,436350646117.0509,13214299764.410872,0.06,-1.61,increase
718,2023-05-03 17:00:56,22624.762558241266,437755378660.1413,12179969461.998766,0.22,-1.26,increase
719,2023-05-03 18:00:30,22760.04959894569,441123724945.1477,11356862809.013617,0.6,-0.68,increase
720,2023-05-03 19:01:08,22645.45639686497,439133383449.75415,12214208881.568672,-0.5,-0.91,decrease
721,2023-05-03 20:00:21,22613.52880368419,437485016564.2825,13547004292.74352,-0.14,-0.5,decrease
722,2023-05-03 21:01:00,22604.789595839207,437330628611.3804,9408926934.889498,-0.04,-0.2,decrease
723,2023-05-03 22:01:33,23050.158014086777,446212850773.3298,13126724794.317326,1.97,2.17,increase
724,2023-05-03 23:00:57,23137.74249683993,449219293685.9271,16194817157.39529,0.38,2.49,increase
725,2023-05-04 00:00:59,23061.281920393096,446504186736.5755,15866493417.855608,-0.33,1.93,decrease
726,2023-05-04 01:00:49,23119.95497980557,447603265932.966,15699825865.726755,0.25,1.58,increase
727,2023-05-04 02:00:42,23075.98623908419,446637441688.8337,5974285353.125353,-0.19,1.9,decrease
728,2023-05-04 03:00:51,23079.83692938452,446925368231.3168,17145018865.37178,0.02,2.06,increase
729,2023-05-04 04:01:07,23131.63690287412,447372649949.4816,12105507887.419666,0.22,2.33,increase
730,2023-05-04 05:00:37,23130.149867406348,447727984932.5165,16890762934.755718,-0.01,0.35,decrease
731,2023-05-04 06:00:08,23201.25912973826,448024828615.5605,16506024894.073648,0.31,0.27,increase
732,2023-05-04 07:00:57,23203.360800918563,448892963178.68976,15980801873.40473,0.01,0.62,increase
733,2023-05-04 08:00:51,23143.84679387927,447966057047.0526,13675225147.899069,-0.26,0.1,decrease
734,2023-05-04 09:00:53,23145.269198164064,448037011868.1081,16703710152.951048,0.01,0.3,increase
735,2023-05-04 10:01:14,23126.164061190717,447634835574.7894,16356383754.076887,-0.08,0.2,decrease
736,2023-05-04 11:00:42,23275.286831075235,450617150169.6596,12823881227.25231,0.64,0.62,increase
737,2023-05-04 12:00:45,23188.133582123108,449356585608.9487,15204399821.946629,-0.37,0.25,decrease
738,2023-05-04 13:01:09,23152.15910652905,447576783798.8125,11478668218.681698,-0.16,-0.21,decrease
739,2023-05-04 14:00:39,22934.718919643663,443527028356.344,16065588678.963842,-0.94,-1.16,decrease
740,2023-05-04 15:00:03,22952.690273407963,444431741080.1233,16781628203.58957,0.08,-0.83,increase
741,2023-05-04 16:01:10,22959.38114294777,445134595168.2666,11148352120.561388,0.03,-0.8,increase
742,2023-05-04 17:00:44,22968.857495221968,444550467217.2264,4598051667.759483,0.04,-0.68,increase
743,2023-05-04 18:00:01,22914.77046779747,444205969436.3247,16352539812.112003,-0.24,-1.55,decrease
744,2023-05-04 19:00:11,22880.249815329164,442873725445.7207,15079309278.617878,-0.15,-1.33,decrease
745,2023-05-04 20:01:05,22961.39151123539,444759164910.83575,8207119248.272119,0.35,-0.82,increase
746,2023-05-04 21:00:45,22949.06001612195,445276509737.694,11794742681.76954,-0.05,0.06,decrease
747,2023-05-04 22:00:14,22945.99854631006,444447479135.56366,8574000522.844139,-0.01,-0.03,decrease
748,2023-05-04 23:00:31,22905.61661841949,443131301292.2337,8266048354.861095,-0.18,-0.23,decrease
749,2023-05-05 00:01:28,22934.224985919907,443889162161.3517,10659669299.273722,0.12,-0.15,increase
750,2023-05-05 01:00:05,22989.897398341414,445126869570.843,8706534457.16869,0.24,0.33,increase
751,2023-05-05 02:01:10,23304.807272416954,446113937392.8941,7883927846.066323,1.37,1.86,increase
752,2023-05-05 03:00:33,23269.191280822077,451025617100.83966,10952984940.955303,-0.15,1.34,decrease
753,2023-05-05 04:01:10,23135.45914100974,448472437963.7032,13499554673.815844,-0.57,0.81,decrease
754,2023-05-05 05:00:32,23214.51252315636,449535148684.9106,11956110082.922478,0.34,1.17,increase
755,2023-05-05 06:00:57,23195.87757103889,449168927934.2615,4723092489.465964,-0.08,1.27,decrease
756,2023-05-05 07:01:12,23129.92694904001,448367051041.5898,12549068628.718573,-0.28,0.85,decrease
757,2023-05-05 08:00:22,23067.941383759106,446773205636.5786,8803046790.734331,-0.27,0.34,decrease
758,2023-05-05 09:00:54,23068.34781129202,446632243199.4562,11341460707.347816,0.0,-1.01,increase
759,2023-05-05 10:00:15,23082.133411688366,447758682581.8515,8619282596.615005,0.06,-0.8,increase
760,2023-05-05 11:00:57,23090.689621867765,447035225150.2912,2926772738.6933517,0.04,-0.19,increase
761,2023-05-05 12:00:27,23113.8318245957,447485355424.0012,11451475800.911053,0.1,-0.43,increase
762,2023-05-05 13:00:18,23107.059553269577,447883501521.20544,7632811722.408309,-0.03,-0.38,decrease
763,2023-05-05 14:00:02,23120.285524879564,448333862560.6199,12726670799.87546,0.06,-0.04,increase
764,2023-05-05 15:01:13,23235.24755743749,448954215595.37286,5960111303.790372,0.5,0.73,increase
765,2023-05-05 16:00:30,23185.121320451,448974108272.6486,13218269378.334831,-0.22,0.51,decrease
766,2023-05-05 17:00:07,23346.82925762393,451857538472.71655,13595959544.323822,0.7,1.15,increase
767,2023-05-05 18:00:16,23374.7992840537,453661308326.3429,15243023311.390877,0.12,1.23,increase
768,2023-05-05 19:00:33,23265.14247587368,451144810412.23486,6188923749.925485,-0.47,0.65,decrease
769,2023-05-05 20:00:12,23337.005964596097,451319683267.748,15087308399.03153,0.31,1.0,increase
770,2023-05-05 21:01:23,23400.73844752168,452564704469.23846,15351840772.15665,0.27,1.21,increase
771,2023-05-05 22:00:20,23364.314793826557,452247322010.9189,14272301496.906431,-0.16,0.56,decrease
772,2023-05-05 23:00:46,23452.993115262037,453908717032.3382,6283593847.376965,0.38,1.16,increase
773,2023-05-06 00:00:28,23350.98819926737,452187944413.9444,3932544793.0947766,-0.43,0.02,decrease
774,2023-05-06 01:00:01,23518.01322082832,455691550706.9411,9985578129.235338,0.72,0.61,increase
775,2023-05-06 02:00:35,23406.34807330897,453615373450.7023,15030592557.365524,-0.47,0.61,decrease
776,2023-05-06 03:00:49,23329.78394535582,451672844354.8421,12657994773.552263,-0.33,-0.03,decrease
777,2023-05-06 04:01:34,23248.355178963066,450484658269.676,13445823515.70312,-0.35,-0.65,decrease
778,2023-05-06 05:01:21,23251.77316163973,450262999533.35376,14681796504.672878,0.01,-0.48,increase
779,2023-05-06 06:00:46,23259.70644176618,449849384002.1671,14297782531.2581,0.03,-0.82,increase
780,2023-05-06 07:01:05,23246.505145458003,450401813817.7808,11498920943.542192,-0.06,-0.45,decrease
781,2023-05-06 08:00:00,23280.31171585857,450806981192.9345,2673136081.718421,0.15,-1.01,increase
782,2023-05-06 09:00:51,23233.51665668392,449912010342.9678,7872752277.109457,-0.2,-0.74,decrease
783,2023-05-06 10:00:24,23225.11104545421,449868543842.2108,11653548928.389198,-0.04,-0.45,decrease
784,2023-05-06 11:00:05,23173.381882085163,448736639277.2313,9890257114.418756,-0.22,-0.32,decrease
785,2023-05-06 12:00:04,23170.651902635145,448601280060.1621,8276840196.604706,-0.01,-0.35,decrease
786,2023-05-06 13:00:07,23029.08253467139,445829710237.6917,6628215926.825033,-0.61,-0.99,decrease
787,2023-05-06 14:01:14,22938.403128192105,444505376012.1387,7772793898.390414,-0.39,-1.33,decrease
788,2023-05-06 15:00:22,22665.604793396808,439185290728.3109,6889737732.697464,-1.19,-2.64,decrease
789,2023-05-06 16:00:46,22654.798466239343,439198504475.45807,12940915123.413494,-0.05,-2.49,decrease
790,2023-05-06 17:00:19,22730.168048868378,439984031193.1235,11814646007.138134,0.33,-2.13,increase
791,2023-05-06 18:00:13,22809.696835083272,441400291921.0864,11771182913.087706,0.35,-1.57,increase
792,2023-05-06 19:00:16,22889.403656593346,443188126775.699,9982852502.396969,0.35,-1.21,increase
793,2023-05-06 20:00:53,22866.73896274873,443234582684.3424,13411925519.287363,-0.1,-0.7,decrease
794,2023-05-06 21:01:21,22828.57059420397,442311579860.1663,10063119227.191374,-0.17,-0.48,decrease
795,2023-05-06 22:01:03,22797.49543089525,441382132870.7773,11441860442.058413,-0.14,0.58,decrease
796,2023-05-06 23:01:36,22865.508960722884,442802209380.9787,5960421709.767543,0.3,0.93,increase
797,2023-05-07 00:00:12,22856.03849070015,442344171278.7068,5114178062.04469,-0.04,0.55,decrease
798,2023-05-07 01:00:36,22925.24112264708,443976686483.7736,5536105527.287715,0.3,0.51,increase
799,2023-05-07 02:00:11,22936.453259696547,444255976653.9325,9877141608.28391,0.05,0.21,increase
800,2023-05-07 03:00:21,22859.8136913256,443162498624.9719,11104587442.315962,-0.33,-0.03,decrease
801,2023-05-07 04:00:07,22809.087595917703,441690226929.5137,4384190951.226802,-0.22,-0.09,decrease
802,2023-05-07 05:00:10,22844.83944534129,442369167659.29846,11294730644.543133,0.16,0.21,increase
803,2023-05-07 06:00:34,22882.000303101973,443245765624.06256,8720440075.226833,0.16,0.07,increase
804,2023-05-07 07:00:47,22918.874067944547,443839256479.6277,5607898870.442368,0.16,0.27,increase
805,2023-05-07 08:00:39,22910.944850548454,443622970645.3088,7015793237.295911,-0.03,-0.06,decrease
806,2023-05-07 09:00:45,22866.885521597607,442605080707.0298,11403369827.511429,-0.19,-0.3,decrease
807,2023-05-07 10:00:19,22826.3199967116,441642961255.4943,7324371695.447057,-0.18,-0.15,decrease
808,2023-05-07 11:00:05,22848.802959141285,442514501094.4553,5135288529.898471,0.1,0.17,increase
809,2023-05-07 12:00:32,22842.20009196136,442108181392.0098,9434703945.39308,-0.03,-0.01,decrease
810,2023-05-07 13:00:10,22920.32351283032,443725376382.2525,11561955079.531391,0.34,0.17,increase
811,2023-05-07 14:00:15,22891.709114291956,444051716904.753,11235373729.911102,-0.12,-0.12,decrease
812,2023-05-07 15:00:42,23018.433034694022,445276827321.4891,7842662260.148797,0.55,0.47,increase
813,2023-05-07 16:00:14,22935.32880994906,443931501970.99976,8554364236.74265,-0.36,0.3,decrease
814,2023-05-07 17:00:42,22919.68371840625,443275603255.2829,9573946429.831474,-0.07,0.41,decrease
815,2023-05-07 18:00:44,22898.69301031001,443411575160.50885,2680327399.699373,-0.09,0.22,decrease
816,2023-05-07 19:00:27,22889.145317623774,443539544364.66266,8181641117.280752,-0.04,0.21,decrease
817,2023-05-07 20:00:19,22921.270027770905,443618793010.3769,7970921613.144573,0.14,0.0,increase
818,2023-05-07 21:00:45,22913.74750787063,444071850302.2309,5838049874.640389,-0.03,0.1,decrease
819,2023-05-07 22:00:42,22837.302429745687,442421897633.3594,7012083816.461078,-0.33,-0.79,decrease
820,2023-05-07 23:00:26,22840.191124720317,441872648910.98737,8909136986.045465,0.01,-0.41,increase
821,2023-05-08 00:00:36,22653.56476773852,438915410492.1658,8075274437.326212,-0.82,-1.16,decrease
822,2023-05-08 01:00:19,22630.26524001725,438530377167.0909,9347123720.368773,-0.1,-1.17,decrease
823,2023-05-08 02:00:49,22499.306264786595,434447881109.639,6911162403.540957,-0.58,-1.7,decrease
824,2023-05-08 03:00:40,22365.534818030585,433401457208.6065,10460023456.082125,-0.59,-2.42,decrease
825,2023-05-08 04:00:35,22282.117609265093,431317772457.05927,9871392014.32681,-0.37,-2.76,decrease
826,2023-05-08 05:00:41,22268.958578005426,431853339232.9256,10957146176.586208,-0.06,-2.49,decrease
827,2023-05-08 06:00:06,22361.75010036344,432717971379.7271,10984039191.320415,0.42,-2.09,increase
828,2023-05-08 07:00:26,22297.742090956912,432275396758.7629,10765928180.244349,-0.29,-1.57,decrease
829,2023-05-08 08:00:23,22171.57901866785,430866401380.9996,11598035006.143925,-0.57,-2.03,decrease
830,2023-05-08 09:00:42,22072.562066462237,427476047086.86304,9919486084.332394,-0.45,-1.9,decrease
831,2023-05-08 10:00:20,22093.939882350573,427543565336.5106,9669937789.5122,0.1,-1.21,increase
832,2023-05-08 11:00:12,22083.504441268786,427727958456.7008,12936662839.553978,-0.05,-0.89,decrease
833,2023-05-08 12:00:47,22097.003616018173,427940408958.8471,8298647264.731991,0.06,-0.77,increase
834,2023-05-08 13:00:49,22007.87274111302,426549464226.4476,12868687433.27993,-0.4,-1.58,decrease
835,2023-05-08 14:00:22,22036.78932499944,426793901980.6615,13572997089.049835,0.13,-1.17,increase
836,2023-05-08 15:00:24,22099.0980430448,427091198433.4926,11151745234.87117,0.28,-0.33,increase
837,2023-05-08 16:00:13,22098.475229885,428114182654.9688,8547276543.811134,-0.0,0.12,decrease
838,2023-05-08 17:00:28,22063.492967245144,427398471335.8031,13948741962.225807,-0.16,-0.14,decrease
839,2023-05-08 18:00:11,22005.15058939695,426413649120.9116,11871073956.851795,-0.26,-0.35,decrease
