"ID","Date","Price (GBP)","Market Cap (GBP)","Total Volume","% 24hr Change","% 7d Change","Class"
"1952","2018-09-02 00:00:00","5563.819904595347","95965272759.86397","4828263193.662041","2.61","6.11","increase"
"1953","2018-09-03 00:00:00","5652.484050867864","97492672906.06091","5137853575.239669","1.59","8.02","increase"
"1954","2018-09-04 00:00:00","5642.378112109407","97292511080.855","3505957177.948454","-0.18","5.28","decrease"
"1955","2018-09-05 00:00:00","5723.152631613524","98717299261.56754","4155991061.985305","1.43","4.07","increase"
"1956","2018-09-06 00:00:00","5238.312808446789","90297827518.63136","5448264859.862093","-8.47","-3.11","decrease"
"1957","2018-09-07 00:00:00","5026.63372358078","86662663828.85295","5072914325.164014","-4.04","-6.90","decrease"
"1958","2018-09-08 00:00:00","4952.743522019078","85460947219.74226","3423955192.0333614","-1.47","-8.66","decrease"
"1959","2018-09-09 00:00:00","4784.24450488215","82561461998.42043","2980734037.635098","-3.40","-14.01","decrease"
"1960","2018-09-10 00:00:00","4842.795488961416","83712638908.94943","3229138574.5071974","1.22","-14.32","increase"
"1961","2018-09-11 00:00:00","4842.351883192811","83554285675.77719","3457913539.778033","-0.01","-14.18","decrease"
"1962","2018-09-12 00:00:00","4823.313398878981","83308058420.978","3842054560.333341","-0.39","-15.72","decrease"
"1963","2018-09-13 00:00:00","4852.4611203352315","83778674696.88206","3852885393.9159017","0.60","-7.37","increase"
"1964","2018-09-14 00:00:00","4947.457798119904","85521363389.56554","3803914501.7138047","1.96","-1.58","increase"
"1965","2018-09-15 00:00:00","4974.394378335554","85968359531.33661","4094758012.4256835","0.54","0.44","increase"
"1966","2018-09-16 00:00:00","4997.51294100192","86321716359.95715","3287648588.3659296","0.46","4.46","increase"
"1967","2018-09-17 00:00:00","4977.228047323279","85964876099.5865","3607248943.296478","-0.41","2.78","decrease"
"1968","2018-09-18 00:00:00","4754.392596513675","82124021502.46573","3499873207.7398458","-4.48","-1.82","decrease"
"1969","2018-09-19 00:00:00","4819.951698451434","83252554784.84843","3396633977.278029","1.38","-0.07","increase"
"1970","2018-09-20 00:00:00","4858.055824383056","83932567323.14034","4094940024.3288527","0.79","0.12","increase"
"1971","2018-09-21 00:00:00","4891.661497596605","84522774433.89685","3812008699.3102183","0.69","-1.13","increase"
