"ID","Date","Price (GBP)","Market Cap (GBP)","Total Volume","% 24hr Change","% 7d Change","Class"
"2272","2021-10-26 00:00:00","3073.4790434235083","362907727476.2952","12374581073.585964","3.24","12.49","increase"
"2273","2021-10-27 00:00:00","3016.4229051640864","355549973191.7811","13747786763.822014","-1.86","7.10","decrease"
"2274","2021-10-28 00:00:00","2871.889761006068","339823777105.14105","20949515977.94339","-4.79","-4.78","decrease"
"2275","2021-10-29 00:00:00","3107.369649593732","366651724522.24744","21732152096.8419","8.20","5.19","increase"
"2276","2021-10-30 00:00:00","3229.9584766901903","381254288233.94525","18594702999.379658","3.95","11.35","increase"
"2277","2021-10-31 00:00:00","3160.1092371856626","373450151028.233","11645889928.291231","-2.16","4.04","decrease"
"2278","2021-11-01 00:00:00","3136.859239428114","371155402305.37274","13532693890.963182","-0.74","5.37","decrease"
"2279","2021-11-02 00:00:00","3171.1731312970205","374380934682.49426","14086067233.200357","1.09","3.18","increase"
"2280","2021-11-03 00:00:00","3376.1240795447115","396613773076.14685","16258184988.706926","6.46","11.92","increase"
"2281","2021-11-04 00:00:00","3364.855332752225","396789440920.35","16609608437.67774","-0.33","17.17","decrease"
"2282","2021-11-05 00:00:00","3368.6304871445095","396032819236.89215","14498691664.088415","0.11","8.41","increase"
"2283","2021-11-06 00:00:00","3329.979120222692","393478430634.86383","11988602840.497404","-1.15","3.10","decrease"
"2284","2021-11-07 00:00:00","3353.9096397066396","395717878119.5381","13111555624.710106","0.72","6.13","increase"
"2285","2021-11-08 00:00:00","3429.7202915270186","405104729016.41016","10871868196.113272","2.26","9.34","increase"
"2286","2021-11-09 00:00:00","3550.521822288969","421487454640.26434","15652032513.261904","3.52","11.96","increase"
"2287","2021-11-10 00:00:00","3497.4553864856243","413743682381.8374","15244561601.626923","-1.49","3.59","decrease"
"2288","2021-11-11 00:00:00","3460.468562989874","409110779750.1754","18752611160.017212","-1.06","2.84","decrease"
"2289","2021-11-12 00:00:00","3541.344459031602","419167858080.2182","14252638207.146736","2.34","5.13","increase"
"2290","2021-11-13 00:00:00","3492.437571018704","412495353014.8291","15567456575.765532","-1.38","4.88","decrease"
"2291","2021-11-14 00:00:00","3478.5666415029623","410904768039.46497","10401926635.14478","-0.40","3.72","decrease"
"2292","2021-11-15 00:00:00","3468.7443647207147","407721238477.0687","10382911991.606585","-0.28","1.14","decrease"
"2293","2021-11-16 00:00:00","3418.3378213558044","404053503152.88666","13379684292.712673","-1.45","-3.72","decrease"
"2294","2021-11-17 00:00:00","3160.7208195722965","373498405944.979","22466780582.897152","-7.54","-9.63","decrease"
"2295","2021-11-18 00:00:00","3189.742463763453","376092665558.94727","17445216125.716953","0.92","-7.82","increase"
"2296","2021-11-19 00:00:00","2958.2182099568167","350020069243.35065","17647600485.8218","-7.26","-16.47","decrease"
"2297","2021-11-20 00:00:00","3211.3080464289446","378666314994.5204","15915547773.825216","8.56","-8.05","increase"
